"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202200000098";"1 099 475";"813 799";"A01";"1";"1";"1";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000098";"1 099 476";"813 800";"B01";"1";"1";"4";"2";"2004";"9";"1";" -1";" -1";"0";"0";" -1"
"202200000098";"1 099 477";"813 800";"B01";"2";"2";"1";"2";"1965";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000099";"1 099 473";"813 798";"A01";"1";"1";"1";"1";"1942";"0";"1";" -1";" -1";"0";"0";" -1"
"202200000099";"1 099 474";"813 798";"A01";"10";"3";"4";"1";"1976";"3";"0";" -1";" -1";"3";"3";"1"
"202200000100";"1 099 471";"813 796";"B01";"1";"1";"1";"2";"2007";"5";"2";" -1";" -1";"0";"0";" -1"
"202200000100";"1 099 472";"813 797";"A01";"1";"1";"3";"1";"1968";"4";"2";"6";" -1";"0";"0";" -1"
"202200000101";"1 099 468";"813 795";"A01";"1";"1";"4";"1";"2006";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000101";"1 099 469";"813 795";"A01";"7";"2";"4";"1";"2004";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000101";"1 099 470";"813 795";"A01";"2";"2";"3";"1";"2004";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000102";"1 099 466";"813 793";"B01";"1";"1";"1";"1";"1957";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000102";"1 099 467";"813 794";"A01";"1";"1";"4";"1";"1975";"1";"1";" -1";" -1";"0";"0";" -1"
"202200000103";"1 099 464";"813 791";"A01";"1";"1";"4";"1";"1983";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000103";"1 099 465";"813 792";"B01";"1";"1";"4";"1";"1984";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000104";"1 099 462";"813 789";"A01";"1";"1";"1";"1";"1972";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000104";"1 099 463";"813 790";"B01";"1";"1";"4";"1";"1993";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000105";"1 099 461";"813 788";"A01";"1";"1";"3";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000106";"1 099 458";"813 786";"A01";"1";"1";"4";"2";"1993";"1";"1";" -1";" -1";"0";"0";" -1"
"202200000106";"1 099 459";"813 787";"B01";"1";"1";"4";"1";"1998";"4";"4";" -1";" -1";"0";"0";" -1"
"202200000106";"1 099 460";"813 787";"B01";"2";"2";"4";"2";"1980";"9";"0";" -1";" -1";"0";"0";" -1"
"202200000107";"1 099 455";"813 785";"A01";"2";"2";"4";"1";"1991";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000107";"1 099 456";"813 785";"A01";"9";"2";"3";"1";"1999";"5";"0";" -1";" -1";"0";"0";" -1"
"202200000107";"1 099 457";"813 785";"A01";"1";"1";"1";"1";"1989";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000108";"1 099 453";"813 783";"A01";"1";"1";"1";"1";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000108";"1 099 454";"813 784";"B01";"1";"1";"4";"1";"2005";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000109";"1 099 449";"813 781";"B01";"9";"2";"4";"2";"1952";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000109";"1 099 450";"813 781";"B01";"2";"2";"1";"1";"1949";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000109";"1 099 451";"813 781";"B01";"1";"1";"3";"1";"1951";"1";"1";" -1";" -1";"0";"0";" -1"
"202200000109";"1 099 452";"813 782";"A01";"1";"1";"1";"1";"1988";"1";"1";" -1";" -1";"0";"0";" -1"
"202200000110";"1 099 448";"813 780";"A01";"1";"1";"3";"1";"2004";"5";"2";"6";" -1";"0";"0";" -1"
"202200000111";"1 099 447";"813 779";"A01";"1";"1";"4";"1";"2003";"5";"2";"6";"9";"0";"0";" -1"
"202200000112";"1 099 444";"813 777";"A01";"1";"1";"2";"2";"1954";"0";"2";"6";" -1";"0";"0";" -1"
"202200000112";"1 099 445";"813 778";"B01";"2";"2";"1";"1";"1977";"5";"5";"1";" -1";"0";"0";" -1"
"202200000112";"1 099 446";"813 778";"B01";"1";"1";"1";"1";"1976";"5";"5";"1";" -1";"0";"0";" -1"
"202200000113";"1 099 442";"813 776";"A01";"1";"1";"2";"1";"1990";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000113";"1 099 443";"813 776";"A01";"2";"2";"3";"1";"1989";"5";"8";" -1";" -1";"0";"0";" -1"
"202200000114";"1 099 441";"813 775";"A01";"1";"1";"3";"1";"1969";"5";"2";"6";" -1";"0";"0";" -1"
"202200000115";"1 099 438";"813 773";"B01";"1";"1";"3";"1";"1976";"5";"2";" -1";" -1";"0";"0";" -1"
"202200000115";"1 099 439";"813 774";"A01";"1";"1";"1";"1";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000115";"1 099 440";"813 774";"A01";"2";"2";"1";"2";"1973";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000116";"1 099 436";"813 771";"A01";"1";"1";"1";"2";"2003";"0";"1";" -1";" -1";"0";"0";" -1"
"202200000116";"1 099 437";"813 772";"B01";"1";"1";"3";"1";"2005";"0";"2";"6";" -1";"0";"0";" -1"
"202200000117";"1 099 435";"813 770";"A01";"1";"1";"4";"1";"1996";"5";"2";"7";" -1";"0";"0";" -1"
"202200000118";"1 099 432";"813 769";"A01";"10";"3";"2";"1";"2007";"5";"0";" -1";" -1";"6";"1";"3"
"202200000118";"1 099 433";"813 769";"A01";"10";"3";"2";"1";"2002";"5";"0";" -1";" -1";"6";"1";"3"
"202200000118";"1 099 434";"813 769";"A01";"1";"1";"1";"1";"1993";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000119";"1 099 430";"813 767";"B01";"1";"1";"1";"2";"1986";"0";"1";" -1";" -1";"0";"0";" -1"
"202200000119";"1 099 431";"813 768";"A01";"1";"1";"4";"2";"2004";"0";"1";" -1";" -1";"0";"0";" -1"
"202200000120";"1 099 428";"813 765";"A01";"1";"1";"1";"1";"1926";"5";"1";" -1";" -1";"0";"0";" -1"
"202200000120";"1 099 429";"813 766";"B01";"1";"1";"3";"1";"1965";"5";"2";" -1";" -1";"0";"0";" -1"
"202200000121";"1 099 426";"813 764";"A01";"1";"1";"1";"1";"1943";"3";"1";" -1";" -1";"0";"0";" -1"
"202200000121";"1 099 427";"813 764";"A01";"10";"3";"4";"2";"2009";"5";"0";" -1";" -1";"2";"3";"1"
"202200000122";"1 099 424";"813 762";"A01";"1";"1";"3";"1";"1993";"5";"2";"6";" -1";"0";"0";" -1"
"202200000122";"1 099 425";"813 763";"B01";"1";"1";"1";"1";"1970";"5";"1";"2";"6";"0";"0";" -1"
"202200000123";"1 099 417";"813 755";"G01";"1";"1";"4";"1";"1956";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 418";"813 756";"A01";"1";"1";"4";"1";"1977";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 419";"813 757";"B01";"1";"1";"4";"1";"1970";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 420";"813 758";"C01";"1";"1";"4";"1";"1962";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 421";"813 759";"D01";"1";"1";"4";"1";"1988";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 422";"813 760";"E01";"1";"1";"4";"1";"1967";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000123";"1 099 423";"813 761";"F01";"1";"1";"1";"1";"1963";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000124";"1 099 414";"813 752";"A01";"1";"1";"1";"1";"1966";"1";"1";" -1";" -1";"0";"0";" -1"
"202200000124";"1 099 415";"813 753";"B01";"1";"1";"3";"1";"1995";"2";"2";"6";" -1";"0";"0";" -1"
"202200000124";"1 099 416";"813 754";"Z01";"1";"1";"1";" -1";"";" -1";"8";" -1";" -1";"0";"0";" -1"
"202200000125";"1 099 412";"813 750";"A01";"1";"1";"1";"1";"1990";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200000125";"1 099 413";"813 751";"B01";"1";"1";"4";"1";"1966";"1";"2";"6";"9";"0";"0";" -1"
"202200000126";"1 099 407";"813 746";"D01";"1";"1";"1";"1";"1993";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200000126";"1 099 408";"813 747";"C01";"1";"1";"4";"1";"1987";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200000126";"1 099 409";"813 748";"B01";"2";"2";"1";"1";"1985";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202200000126";"1 099 410";"813 748";"B01";"1";"1";"1";"1";"1994";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202200000126";"1 099 411";"813 749";"A01";"1";"1";"1";"1";"1959";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202200000127";"1 099 406";"813 745";"A01";"1";"1";"3";"1";"1954";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200000128";"1 099 404";"813 743";"B01";"1";"1";"4";"1";"1976";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200000128";"1 099 405";"813 744";"A01";"1";"1";"1";"1";"2000";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200000129";"1 099 403";"813 742";"A01";"1";"1";"4";"2";"1973";"1";"1";"0";" -1";"0";"0";" -1"
"202200000130";"1 099 399";"813 738";"D01";"1";"1";"1";"1";"1979";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200000130";"1 099 400";"813 739";"C01";"1";"1";"1";"2";"1982";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000130";"1 099 401";"813 740";"A01";"1";"1";"4";"1";"2001";"0";"2";"5";" -1";"0";"0";" -1"
"202200000130";"1 099 402";"813 741";"B01";"1";"1";"1";"2";"1994";"4";"1";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 393";"813 735";"C01";"3";"2";"4";"2";"1947";"9";"1";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 394";"813 735";"C01";"4";"2";"4";"1";"1932";"9";"8";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 395";"813 735";"C01";"2";"2";"1";"1";"1975";"4";"1";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 396";"813 735";"C01";"1";"1";"1";"2";"1987";"4";"1";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 397";"813 736";"B01";"1";"1";"1";"1";"1987";"0";"1";"0";" -1";"0";"0";" -1"
"202200000131";"1 099 398";"813 737";"A01";"1";"1";"1";"1";"1997";"5";"1";"4";" -1";"0";"0";" -1"
"202200000132";"1 099 391";"813 733";"A01";"1";"1";"4";"1";"1959";"5";"1";"8";" -1";"0";"0";" -1"
"202200000132";"1 099 392";"813 734";"B01";"1";"1";"1";"1";"1995";"5";"1";"8";" -1";"0";"0";" -1"
"202200000133";"1 099 390";"813 732";"A01";"1";"1";"4";"1";"1967";"1";"1";"4";" -1";"0";"0";" -1"
"202200000134";"1 099 388";"813 731";"A01";"2";"2";"4";"1";"2003";"1";"1";"4";" -1";"0";"0";" -1"
"202200000134";"1 099 389";"813 731";"A01";"1";"1";"1";"1";"2000";"1";"1";"4";" -1";"0";"0";" -1"
"202200000135";"1 099 386";"813 729";"B01";"1";"1";"1";"1";"1972";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200000135";"1 099 387";"813 730";"A01";"1";"1";"4";"1";"1967";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200000136";"1 099 384";"813 727";"B01";"1";"1";"4";"1";"1986";"0";"1";"0";" -1";"0";"0";" -1"
"202200000136";"1 099 385";"813 728";"A01";"1";"1";"4";"2";"1998";"0";"1";"0";" -1";"0";"0";" -1"
"202200000137";"1 099 382";"813 725";"A01";"1";"1";"1";"1";"1960";"9";"1";"0";" -1";"0";"0";" -1"
"202200000137";"1 099 383";"813 726";"B01";"1";"1";"4";"1";"2002";"9";"2";"6";" -1";"0";"0";" -1"
"202200000138";"1 099 376";"813 720";"C01";"1";"1";"4";"1";"1980";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000138";"1 099 377";"813 721";"A01";"1";"1";"1";"2";"1985";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200000138";"1 099 378";"813 722";"E01";"1";"1";"1";"1";"1976";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200000138";"1 099 379";"813 723";"D01";"2";"2";"4";"2";"1982";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000138";"1 099 380";"813 723";"D01";"1";"1";"1";"1";"1977";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000138";"1 099 381";"813 724";"B01";"1";"1";"1";"1";"1981";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000139";"1 099 375";"813 719";"A01";"1";"1";"4";"2";"1966";"1";"1";"0";" -1";"0";"0";" -1"
"202200000140";"1 099 371";"813 715";"B01";"1";"1";"4";"1";"1981";"0";"1";"0";" -1";"0";"0";" -1"
"202200000140";"1 099 372";"813 716";"A01";"1";"1";"1";"1";"2001";"0";"1";"0";" -1";"0";"0";" -1"
"202200000141";"1 099 368";"813 713";"B01";"1";"1";"1";"1";"1994";"5";"1";"0";" -1";"0";"0";" -1"
"202200000141";"1 099 369";"813 714";"A01";"1";"1";"1";"2";"2000";"5";"1";"0";" -1";"0";"0";" -1"
"202200000141";"1 099 370";"813 714";"A01";"2";"2";"4";"2";"2000";"5";"1";"0";" -1";"0";"0";" -1"
"202200000142";"1 099 365";"813 710";"B01";"1";"1";"1";"2";"1995";"9";"1";"0";"0";"0";"0";" -1"
"202200000142";"1 099 366";"813 711";"A01";"1";"1";"4";"1";"1973";"9";"2";"6";" -1";"0";"0";" -1"
"202200000142";"1 099 367";"813 712";"Z01";"1";"1";"1";" -1";"";"9";"8";"0";" -1";" -1";" -1";" -1"
"202200000143";"1 099 362";"813 708";"B01";"1";"1";"1";"1";"1970";"4";"1";"0";" -1";"0";"0";" -1"
"202200000143";"1 099 363";"813 709";"A01";"2";"2";"4";"1";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202200000143";"1 099 364";"813 709";"A01";"1";"1";"4";"1";"2004";"5";"2";"6";" -1";"0";"0";" -1"
"202200000144";"1 099 359";"813 705";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200000144";"1 099 360";"813 706";"B01";"1";"1";"1";"1";"1992";"1";"1";"0";" -1";"0";"0";" -1"
"202200000144";"1 099 361";"813 707";"A01";"1";"1";"4";"1";"1986";"1";"2";"6";" -1";"0";"0";" -1"
"202200000145";"1 099 354";"813 702";"C01";"1";"1";"1";"1";"1983";"9";"1";"0";" -1";"0";"0";" -1"
"202200000145";"1 099 355";"813 702";"C01";"6";"2";"1";"1";"2015";"5";"1";"0";" -1";"0";"0";" -1"
"202200000145";"1 099 356";"813 702";"C01";"2";"2";"1";"2";"1977";"9";"1";"0";" -1";"0";"0";" -1"
"202200000145";"1 099 357";"813 703";"B01";"1";"1";"1";"1";"1965";"1";"1";"0";" -1";"0";"0";" -1"
"202200000145";"1 099 358";"813 704";"A01";"1";"1";"4";"1";"2003";"9";"1";"0";" -1";"0";"0";" -1"
"202200000146";"1 099 352";"813 700";"A01";"1";"1";"1";"1";"1939";"9";"1";"0";" -1";"0";"0";" -1"
"202200000146";"1 099 353";"813 701";"B01";"1";"1";"4";"1";"2000";"9";"8";"0";" -1";"0";"0";" -1"
"202200000147";"1 099 350";"813 698";"A01";"1";"1";"4";"1";"1979";"1";"8";"0";" -1";"0";"0";" -1"
"202200000147";"1 099 351";"813 699";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200000148";"1 099 348";"813 697";"A01";"10";"3";"3";"1";"1995";"9";"0";" -1";" -1";"2";"5";"1"
"202200000148";"1 099 349";"813 697";"A01";"1";"1";"1";"1";"1986";"1";"1";"0";" -1";"0";"0";" -1"
"202200000149";"1 099 346";"813 696";"A01";"10";"3";"4";"2";"1990";"1";"0";" -1";" -1";"3";"3";"1"
"202200000149";"1 099 347";"813 696";"A01";"1";"1";"1";"1";"1972";"1";"2";"6";" -1";"0";"0";" -1"
"202200000150";"1 099 344";"813 694";"B01";"1";"1";"1";"1";"1968";"4";"1";"0";" -1";"0";"0";" -1"
"202200000150";"1 099 345";"813 695";"A01";"1";"1";"4";"1";"1958";"5";"2";"6";" -1";"0";"0";" -1"
"202200000151";"1 099 341";"813 691";"B01";"1";"1";"1";"1";"1965";"1";"1";"0";" -1";"0";"0";" -1"
"202200000151";"1 099 342";"813 692";"C01";"1";"1";"4";"1";"1983";"1";"1";"0";" -1";"0";"0";" -1"
"202200000151";"1 099 343";"813 693";"A01";"1";"1";"4";"2";"1963";"1";"1";"0";" -1";"0";"0";" -1"
"202200000152";"1 099 340";"813 690";"A01";"1";"1";"4";"2";"1993";"1";"8";"0";" -1";"0";"0";" -1"
"202200000153";"1 099 338";"813 689";"A01";"10";"3";"4";"2";"1982";"1";"0";" -1";" -1";"3";"3";"1"
"202200000153";"1 099 339";"813 689";"A01";"1";"1";"1";"1";"1987";"1";"1";"0";" -1";"0";"0";" -1"
"202200000154";"1 099 336";"813 688";"A01";"1";"1";"1";"1";"1980";"4";"1";"0";" -1";"0";"0";" -1"
"202200000154";"1 099 337";"813 688";"A01";"10";"3";"4";"1";"1963";"9";"0";" -1";" -1";"3";"3";"1"
"202200000155";"1 099 334";"813 687";"A01";"10";"3";"4";"2";"1965";"5";"0";" -1";" -1";"5";"9";"1"
"202200000155";"1 099 335";"813 687";"A01";"1";"1";"1";"1";"2002";"2";"8";"0";" -1";"0";"0";" -1"
"202200000156";"1 099 332";"813 685";"A01";"1";"1";"1";"2";"1965";"5";"1";"0";" -1";"0";"0";" -1"
"202200000156";"1 099 333";"813 686";"B01";"1";"1";"4";"2";"1994";"1";"1";"0";" -1";"0";"0";" -1"
"202200000157";"1 099 330";"813 684";"A01";"1";"1";"1";"1";"1995";"1";"2";"0";" -1";"0";"0";" -1"
"202200000157";"1 099 331";"813 684";"A01";"10";"3";"4";"2";"1978";"9";"0";" -1";" -1";"1";"3";"1"
"202200000158";"1 099 328";"813 682";"A01";"1";"1";"1";" -1";"";" -1";"8";" -1";" -1";"0";"1";" -1"
"202200000158";"1 099 329";"813 683";"B01";"1";"1";"4";"1";"1998";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000159";"1 099 326";"813 680";"B01";"1";"1";"3";"1";"1962";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200000159";"1 099 327";"813 681";"A01";"1";"1";"1";"1";"1991";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000160";"1 099 323";"813 678";"B01";"1";"1";"4";"1";"1971";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000160";"1 099 324";"813 678";"B01";"3";"2";"1";"2";"2010";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000160";"1 099 325";"813 679";"A01";"1";"1";"1";"1";"1990";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200000161";"1 099 321";"813 676";"B01";"1";"1";"1";"1";"2002";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200000161";"1 099 322";"813 677";"A01";"1";"1";"3";"1";"2004";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200000162";"1 099 316";"813 674";"A01";"1";"1";"1";"1";"1980";"4";"8";"0";" -1";" -1";" -1";" -1"
"202200000162";"1 099 317";"813 674";"A01";"2";"2";"1";"1";"1987";"4";"8";"0";" -1";" -1";" -1";" -1"
"202200000162";"1 099 318";"813 675";"B01";"1";"1";"1";"1";"1961";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200000162";"1 099 319";"813 675";"B01";"2";"2";"1";"1";"1985";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200000162";"1 099 320";"813 675";"B01";"3";"2";"4";"2";"1961";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200000163";"1 099 311";"813 670";"B01";"2";"2";"1";"1";"2004";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000163";"1 099 312";"813 670";"B01";"1";"1";"4";"2";"1966";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000163";"1 099 313";"813 671";"A01";"1";"1";"1";"1";"1995";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200000164";"1 099 310";"813 669";"A01";"1";"1";"4";"2";"1992";"0";"8";"0";" -1";"0";"0";" -1"
"202200000165";"1 099 308";"813 667";"B01";"1";"1";"4";"2";"1990";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200000165";"1 099 309";"813 668";"A01";"1";"1";"1";"1";"2000";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200000166";"1 099 306";"813 665";"A01";"1";"1";"1";"1";"1971";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200000166";"1 099 307";"813 666";"B01";"1";"1";"4";"2";"1971";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200000167";"1 099 304";"813 663";"A01";"1";"1";"4";"1";"2005";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200000167";"1 099 305";"813 664";"B01";"1";"1";"1";"1";"1985";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000168";"1 099 302";"813 662";"Z01";"10";"3";"4";"2";"1929";"5";"8";"8";" -1";"3";"3";"1"
"202200000168";"1 099 303";"813 662";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200000169";"1 099 300";"813 661";"A01";"1";"1";"1";"1";"2004";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200000169";"1 099 301";"813 661";"A01";"2";"2";"3";"2";"2005";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200000170";"1 099 298";"813 660";"A01";"10";"3";"4";"2";"1946";"5";"0";" -1";" -1";"3";"3";"1"
"202200000170";"1 099 299";"813 660";"A01";"1";"1";"1";"1";"1971";"1";"2";"0";" -1";"0";"0";" -1"
"202200000171";"1 099 295";"813 659";"A01";"1";"1";"4";"1";"2001";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200000171";"1 099 296";"813 659";"A01";"2";"2";"1";"1";"2002";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200000171";"1 099 297";"813 659";"A01";"2";"2";"4";"2";"2003";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200000172";"1 099 293";"813 657";"A01";"1";"1";"1";"1";"1944";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200000172";"1 099 294";"813 658";"B01";"1";"1";"4";"1";"1976";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200000173";"1 099 291";"813 655";"B01";"1";"1";"4";"1";"1960";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000173";"1 099 292";"813 656";"A01";"1";"1";"1";"1";"1999";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200000174";"1 099 287";"813 653";"B01";"1";"1";"3";"2";"1994";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200000174";"1 099 288";"813 653";"B01";"2";"2";"4";"2";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200000174";"1 099 289";"813 653";"B01";"4";"2";"4";"2";"1940";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000174";"1 099 290";"813 654";"A01";"1";"1";"1";"1";"1993";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200000175";"1 099 285";"813 651";"A01";"1";"1";"1";"1";"1975";"5";"1";"5";" -1";"0";"0";" -1"
"202200000175";"1 099 286";"813 652";"B01";"1";"1";"4";"1";"1998";"5";"1";"5";" -1";"0";"0";" -1"
"202200000176";"1 099 282";"813 649";"A01";"2";"2";"1";"2";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200000176";"1 099 283";"813 649";"A01";"1";"1";"1";"2";"2002";" -1";"1";" -1";" -1";" -1";" -1";" -1"
"202200000176";"1 099 284";"813 650";"B01";"1";"1";"4";"1";"1985";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200000177";"1 099 280";"813 647";"A01";"1";"1";"1";"1";"1992";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200000177";"1 099 281";"813 648";"B01";"1";"1";"4";"1";"1993";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200000178";"1 099 278";"813 645";"A01";"1";"1";"1";"1";"1965";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200000178";"1 099 279";"813 646";"B01";"1";"1";"4";"1";"1991";"5";"2";"0";" -1";" -1";" -1";" -1"
"202200000179";"1 099 276";"813 643";"B01";"1";"1";"4";"1";"1991";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200000179";"1 099 277";"813 644";"A01";"1";"1";"1";"1";"1994";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200000180";"1 099 274";"813 641";"B01";"1";"1";"4";"1";"1953";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200000180";"1 099 275";"813 642";"A01";"1";"1";"1";"1";"1985";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200000181";"1 099 272";"813 639";"B01";"1";"1";"1";"1";"1987";"4";"1";" -1";" -1";"0";"0";" -1"
"202200000181";"1 099 273";"813 640";"A01";"1";"1";"4";"1";"1970";"1";"2";"6";" -1";"0";"0";" -1"
"202200000182";"1 099 271";"813 638";"A01";"1";"1";"3";"2";"2003";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200000183";"1 099 269";"813 636";"B01";"1";"1";"1";"1";"1973";"5";"1";"0";" -1";"0";"0";" -1"
"202200000183";"1 099 270";"813 637";"A01";"1";"1";"4";"1";"1980";"1";"2";"6";" -1";"0";"0";" -1"
"202200000184";"1 099 267";"813 634";"B01";"1";"1";"1";"1";"1993";"4";"1";"8";" -1";"0";"0";" -1"
"202200000184";"1 099 268";"813 635";"A01";"1";"1";"4";"1";"1994";"5";"8";"0";" -1";"0";"0";" -1"
"202200000185";"1 099 265";"813 632";"B01";"1";"1";"1";"1";"1989";"9";"1";"0";" -1";"0";"0";" -1"
"202200000185";"1 099 266";"813 633";"A01";"1";"1";"4";"1";"1980";"9";"2";"6";" -1";"0";"0";" -1"
"202200000186";"1 099 263";"813 631";"A01";"10";"3";"4";"2";"1942";"5";"0";" -1";" -1";"3";"3";"1"
"202200000186";"1 099 264";"813 631";"A01";"1";"1";"1";"1";"1977";"4";"1";"0";" -1";"0";"0";" -1"
"202200000187";"1 099 261";"813 629";"B01";"1";"1";"4";"1";"1999";"1";"2";"6";" -1";"0";"0";" -1"
"202200000187";"1 099 262";"813 630";"A01";"1";"1";"4";"2";"1997";"1";"8";"0";" -1";"0";"0";" -1"
"202200000188";"1 099 259";"813 628";"A01";"1";"1";"1";"1";"1979";"4";"1";"0";" -1";"0";"0";" -1"
"202200000188";"1 099 260";"813 628";"A01";"10";"3";"4";"2";"1997";"9";"8";"8";" -1";"4";"3";"1"
"202200000189";"1 099 256";"813 627";"A01";"2";"2";"4";"2";"1998";"1";"2";"0";" -1";"0";"0";" -1"
"202200000189";"1 099 257";"813 627";"A01";"10";"3";"3";"2";"1938";"5";"0";" -1";" -1";"2";"3";"1"
