"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202200000200";"4";"KLEBER (RUE)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000201";"3";"JEAN JAURES (AVE)  215 =>";"0";"N/A";"2";"5";"3";"1";"1";"1";"1";"";" -1";"1";"0";"1";"50"
"202200000202";"3";"998";"0";"N/A";"1";"0";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000203";"3";"985";"0";"N/A";"2";" -1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000204";"4";"N/A";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";"";" -1";"1";"6";"1";"50"
"202200000205";"3";"907";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000206";"3";"56";"0";"D";"2";"2";"0";"1";"14";"687";"2";"";" -1";"1";"4";"4";"50"
"202200000207";"3";"124";" -1";"N/A";"2";"2";"0";"1";"7";"900";"1";"";" -1";"1";"2";"3";"80"
"202200000208";"3";"22";" -1";"N/A";"2";"2";"0";"1";"7";"220";"1";"";" -1";"1";"0";"3";"80"
"202200000209";"2";"3";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";" -1";"2";"0";"5";"80"
"202200000210";"3";"68";" -1";"D";"2";"2";"0";"2";"1";"470";"3";"";" -1";"1";"0";"3";"50"
"202200000211";"3";"933";"0";"N/A";"2";"2";"0";"1";"77";"412";"3";"";" -1";"1";"0";"1";"80"
"202200000212";"2";"165";" -1";"N/A";"3";"4";"0";"1";"63";"400";"1";"";" -1";"1";"0";"1";"110"
"202200000213";"2";"12";"0";"N";"3";"4";"0";"3";"8";"0";"2";"";" -1";"1";"0";"3";"110"
"202200000214";"3";"903";"0";"D";"2";"2";"0";"2";"62";"460";"1";"";" -1";"1";"0";"1";"50"
"202200000215";"3";"67";"0";"D";"2";"2";"0";"1";"19";"790";"1";"";" -1";"1";"0";"3";"50"
"202200000216";"4";"5";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";"3,75";"1";"0";"1";"80"
"202200000217";"4";"N/A";"0";" -";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202200000218";"3";"55";"0";"D";"2";"2";"0";"3";"2";"490";"2";"";" -1";"1";"0";"1";"50"
"202200000219";"2";"10";" -1";"N/A";"2";"2";"0";"1";"139";"189";"2";"";"7";"1";"0";"1";"50"
"202200000220";"3";"37";" -1";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202200000221";"3";"9";"0";" -";"2";"2";"0";"1";"28";"500";"3";"";" -1";"1";"0";"3";"80"
"202200000222";"3";"D14";" -1";"N/A";"2";"2";"0";"1";"40";"240";"3";"";" -1";"1";"5";"1";"50"
"202200000223";"3";"0";"0";"N/A";"1";"2";"0";"1";"0";"485";"1";"";" -1";"1";"0";"1";"30"
"202200000224";"3";"355";" -1";"D";"2";"2";"0";"1";"9";"350";"1";"";" -1";"1";"0";"1";"30"
"202200000225";"3";"969";" -1";"N/A";"2";"2";"0";"1";"16";"300";"3";"";" -1";"1";"0";"3";"80"
"202200000226";"3";"904";"0";"N/A";"2";"2";"0";"2";"67";"700";"2";"";" -1";"1";"0";"1";"50"
"202200000227";"3";"933";"0";"N/A";"2";"2";"0";"1";"0";"50";"1";"";" -1";"1";"2";"3";"80"
"202200000228";"3";"26";"0";"D";"2";"2";"0";"1";"7";"800";"1";"";" -1";"1";"0";"3";"90"
"202200000229";"3";"217";"0";"D";"2";"2";"0";"1";"3";"200";"3";"";" -1";"1";"0";"1";"80"
"202200000230";"3";"10";" -1";"N/A";"2";"2";"0";"1";"1";"740";"1";"";"5,5";"1";"0";"1";"50"
"202200000231";"3";"1075";" -1";"N/A";" -1";"2";"0";"1";"18";"369";"1";"";" -1";"1";"0";"1";"50"
"202200000232";"3";"6";"0";"D";"2";"2";"0";"1";"29";"200";"2";"";" -1";"1";"0";"8";"80"
"202200000233";"3";"142";"0";"E";"2";"2";"0";"3";"5";"800";"1";"";" -1";"1";"0";"1";"80"
"202200000234";"1";"89";"0";"A";"1";"2";"0";"1";"263";"500";"1";"";" -1";"1";"0";"2";"130"
"202200000235";"3";"913";" -1";"N/A";"2";"2";"0";"1";"9";"141";"2";"";"6";"1";"0";"8";"80"
"202200000236";"3";"D87";"0";"A";"2";"2";"0";"2";"1";"200";"2";"";" -1";"1";"0";"1";"80"
"202200000237";"2";"1";" -1";"N/A";"1";"2";"0";"1";"52";"80";"1";"";"10,5";"1";"3";"1";"90"
"202200000238";"2";"2";"0";"N/A";"2";"2";"0";"2";"9";"0";"1";"";" -1";"1";"0";"1";"60"
"202200000239";"2";"1";"0";"N";"2";"2";"0";"2";"18";"100";"1";"";"5";"1";"0";"1";"70"
"202200000240";"3";"20";" -1";"N";"3";"4";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"90"
"202200000241";"3";"177";"0";"D";"2";"2";"0";"1";"3";"276";"1";"";"5,5";"1";"0";"1";"80"
"202200000242";"2";"40";"0";"T";"2";"2";"0";"1";"113";"850";"2";"";" -1";"1";"0";"3";"80"
"202200000243";"2";"N/A";" -1";"N/A";"2";"4";" -1";"1";"22";"70";"1";"";" -1";"1";"0";"8";" -1"
"202200000244";"3";"39";" -1";"N/A";"3";"2";"0";"1";"14";"195";"1";"";" -1";"1";"5";"1";"50"
"202200000245";"7";"55";"0";"N/A";"1";"2";"0";"3";"1";"1";"2";"";" -1";"1";"0";"1";"50"
"202200000246";"3";"5";" -1";"N/A";"2";"1";"0";"1";"2";"800";"1";"";"3";"1";"0";"1";"70"
"202200000247";"3";"978";" -1";"N/A";"1";"2";"0";"1";"37";"723";"1";"";" -1";"1";"0";"3";"90"
"202200000248";"3";"4";"0";"D";"2";"2";"0";"2";"3";"500";"1";"";" -1";"1";"0";"1";"50"
"202200000249";"3";"91";"0";"D";"2";"2";"0";"2";"1";"310";"2";"";" -1";"1";"0";"1";"80"
"202200000250";"3";"N/A";" -1";"N/A";"2";"1";"0";"1";"13";"1300";"1";"";"4";"1";"0";"1";"50"
"202200000251";"3";"611";"0";"N/A";"2";"2";"0";"2";"1";"200";"2";"";" -1";"1";"0";"1";"80"
"202200000252";"2";"150";" -1";"N/A";"3";"4";"0";"1";"60";"290";"1";"";" -1";"1";"0";"1";"110"
"202200000253";"3";"56";"0";"N/A";"2";"2";"0";"1";"0";"609";"1";"";" -1";"1";"8";"1";"50"
"202200000254";"3";"786";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202200000255";"3";"2";"0";"D";"2";"2";"0";"1";"1";"210";"3";"";" -1";"1";"0";"1";"50"
"202200000256";"4";"N/A";" -1";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202200000257";"3";"947";" -1";"N/A";"1";"1";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202200000258";"1";"A55-Sens Martigues vers Marseille";"0";"N/A";" -1";"3";"0";"3";"12";"500";"1";"";" -1";"1";"0";"1";"110"
"202200000259";"1";"86";"0";"N/A";"1";"2";"0";"1";"2";"500";"1";"";" -1";"1";"2";"1";"70"
"202200000260";"1";"A12 W";"0";"N/A";"1";"5";"3";"1";"2";"299";"1";"";" -1";"1";"0";"8";"110"
"202200000261";"1";"AUTOROUTE A86";"0";"N/A";"3";"6";"0";"1";"16";"200";"1";"";" -1";"1";"0";"1";"90"
"202200000262";"1";"A4";"0";"N/A";"3";"4";"0";"1";"5";"0";"3";"";" -1";"1";"0";"1";"90"
"202200000263";"2";"RN104";"0";"N/A";"3";"4";"0";"1";"11";"600";"1";"";" -1";"1";"0";"1";"90"
"202200000264";"1";"A4";"0";"N/A";" -1";"5";"0";"1";"17";"600";"1";"";" -1";"1";"0";"1";"110"
"202200000265";"1";"A86 INT";"0";"N/A";"3";"3";"0";"1";"44";"700";"1";"";" -1";"1";"0";"1";"90"
"202200000266";"4";"ALGER  (RUE D')";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000267";"4";"SCHUMAN (AVENUE ROBERT)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000268";"4";"CHATELET (QUAI DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000269";"7";"SAINT MAURICE (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"19";"10";"3";"";" -1";"1";"0";"1";"50"
"202200000270";"4";"PINEL                               (BD)";"0";"N/A";"2";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000271";"4";"VILLEROY                            (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000272";"4";"VIVIANI                             (AV)";"0";"N/A";"2";"3";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000273";"3";"ROUTE DEPARTEMENTALE 14";"0";"N/A";" -1";"1";"0";"2";"4";"300";"1";"";" -1";"1";"0";"1";"50"
"202200000274";"2";"GENERAL DE GAULLE (BLD DU)";"0";"N/A";"3";"3";"0";"1";"0";"600";"1";"";" -1";"1";"9";"1";"30"
"202200000275";"3";"BEAUSEJOUR JAMBETTE (ROUTE)";"0";"N/A";" -1";"2";"0";"2";"1";"720";"1";"";" -1";"1";"0";"1";"50"
"202200000276";"3";"449";" -1";"N/A";"2";"2";"0";"1";"24";"500";"3";"";" -1";"1";"0";"1";"80"
"202200000277";"4";"VEZZANI - RUE CESAR";"0";"N/A";" -1";"2";"0";"2";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000278";"3";"51";" -1";"N/A";"2";"2";"0";"1";"2";"52";"1";"";" -1";"1";"0";"1";"80"
"202200000279";"2";"TUNNEL";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"1";"1";"50"
"202200000280";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"80"
"202200000281";"3";"50";" -1";"N/A";"2";"2";"0";"1";"27";"800";"1";"";" -1";"1";"2";"3";"70"
"202200000282";"2";"ROUTE DES ABYMES";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"8";"50"
"202200000283";"3";"ROUTE DE BOISVINS";"0";"N/A";"2";"2";"0";"1";"16";"299";"1";"";" -1";"2";"0";"1";"80"
"202200000284";"4";"N/A";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"3";"";"5";"1";"0";"1";"50"
"202200000285";"4";"SAMPIERO BD";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000286";"3";"65";" -1";"N/A";"2";"2";"0";"1";"16";"123";"1";"";" -1";"1";"0";"1";"50"
"202200000287";"3";"DIVISION LECLERC (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202200000288";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"80"
"202200000289";"3";"613";" -1";"N/A";"2";"2";"0";"2";"94";"180";"1";"";" -1";"2";"0";"1";"50"
"202200000290";"4";"CORBEIL (ROUTE DE)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000291";"3";"ROUTE NATIONALE 6";"0";"N/A";"2";"3";"0";"1";"20";"600";"1";"";" -1";"1";"0";"1";"80"
"202200000292";"3";"55";"0";"D";"3";"2";"0";"1";"6";"0";"3";"";" -1";"1";"0";"8";"80"
"202200000293";"3";"1001";" -1";"N/A";"2";"1";"0";"1";"17";"520";"1";"";"3,5";"1";"0";"1";"80"
"202200000294";"4";"RUCHERIE  (RUE DE  LA)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202200000295";"3";"RD148 carrefour DIANE à SORQUES";"0";"N/A";"2";"2";"0";"1";"1";"690";"1";"";" -1";"1";"5";"1";"70"
"202200000296";"1";"16";"0";"A";"3";"4";"0";"1";"207";"930";"1";"";" -1";"1";"0";"1";"130"
"202200000297";"7";"BAPEAUME. RUE DE";"0";"N/A";"2";"2";"0";"2";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200000298";"1";"A507 sens Aubagne- Marseille";"0";"N/A";"1";"3";"0";"1";"5";"480";"3";"";" -1";"1";"1";"1";"70"
"202200000299";"7";"GAULLE. AVENUE DU GENERAL DE";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";" -1";"1";"50"
"202200000300";"1";"A50-Sens Marseille vers Aubagne";"0";"N/A";"3";"2";"0";"1";"13";"736";"3";"";" -1";"1";"0";"1";"90"
"202200000301";"4";"MULHOUSE (DE)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000302";"1";"A7-Sens Marseille vers Lyon";"0";"N/A";"1";"1";"0";"2";"269";"700";"1";"";" -1";"2";"0";"1";"90"
"202200000303";"4";"4 AOUT 1789    (Rue du)";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000304";"1";"A50-Sens Aubagne vers Marseille";"0";"N/A";"1";"3";"0";"1";"8";"0";"1";"";" -1";"1";"0";"1";"90"
"202200000305";"3";"RD 424";"0";"N/A";"2";"2";"2";"1";"36";"750";"1";"";" -1";"1";"0";"1";"80"
"202200000306";"1";"A7-Sens Lyon vers Marseille";"0";"N/A";"1";"3";"0";"1";"275";"0";"1";"";" -1";"1";"1";"1";"90"
"202200000307";"4";"PAIX";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000308";"1";"ROCADE A 630";"0";"N/A";"3";"6";"0";"1";"26";"700";"1";"";" -1";"1";"3";"1";"90"
"202200000309";"4";"UNION SOVIETIQUE (AVENUE DE L')";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000310";"1";"AUTOROUTE A 10";"0";"N/A";"3";"6";"0";"1";"541";"700";"1";"";" -1";"1";"0";"1";"110"
"202200000311";"3";"CD181";"0";"N/A";" -1";"2";"0";"2";"3";"0";"1";"";" -1";"1";"0";"1";"70"
"202200000312";"4";"N/A";"0";"N/A";"1";"1";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"30"
"202200000313";"4";"SAPINIERE (RUE DE LA)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000314";"1";"AUTOROUTE A86";"0";"N/A";"3";"5";"0";"1";"51";"99";"1";"";" -1";"1";"1";"1";"70"
"202200000315";"3";"RENAN (RUE ERNEST)";"0";"N/A";" -1";"2";"0";"1";"0";"635";"1";"";" -1";"1";"0";"1";"50"
"202200000316";"2";"RN 104";"0";"N/A";"3";"6";"0";"2";"33";"500";"1";"";" -1";"1";"0";"1";"90"
"202200000317";"4";"TRIBUNAUX (RUE DES)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"20"
"202200000318";"1";"AUTOROUTE A10";"0";"N/A";"1";"3";"0";"1";"1";"299";"1";"";" -1";"1";"0";"1";"90"
"202200000319";"9";"RD 236";"0";"N/A";"2";"0";"1";"1";"4";"859";"1";"";" -1";"1";"5";"5";"10"
"202200000320";"3";"DE GAULLE (AV. DU GENERAL)";"0";"N/A";"2";"4";"0";"1";"17";"1";"1";"";" -1";"1";"5";"1";"50"
"202200000321";"2";"RN 104";"0";"N/A";"1";"2";"0";"1";"26";"899";"1";"";" -1";"1";"0";"1";"110"
"202200000322";"4";"TOUR (RUE DE LA)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200000323";"3";"RD 492 DU RP OCÉANIS AU RP EINSTEIN";"0";"N/A";"3";"2";"0";"1";"0";"703";"1";"";" -1";"1";"0";"4";"30"
"202200000324";"1";"AUTOROUTE A6B";"0";"N/A";"2";"6";"0";"1";"8";"500";"1";"";" -1";"1";"0";"1";"90"
"202200000325";"4";"LIBERATION (AVENUE)";"0";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000326";"1";"15";"0";"N/A";"3";"8";"0";"1";"4";"800";"1";"";" -1";"1";"2";"1";"90"
"202200000327";"1";"86";"0";"N/A";"3";"0";"0";"1";"11";"899";"1";"";" -1";"1";"2";"1";"90"
"202200000328";"1";"AUTOROUTE A1";"0";"N/A";"3";"8";"0";"1";"1";"799";"1";"";" -1";"1";"1";"1";"90"
"202200000329";"4";"PLACE JEAN ACHARD";"0";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000330";"7";"RD 82";"0";"N/A";"2";"2";"0";"1";"37";"925";"1";"";" -1";"1";"0";"3";"80"
"202200000331";"2";"RN 184";"0";"N/A";"3";"4";"0";"1";"3";"500";"1";"";" -1";"1";"0";"1";"90"
"202200000332";"4";"SALLE (BLD JEAN BAPTISTE DE LA)";"0";"N/A";"3";"3";"2";"1";"(1)";"(1)";"2";"";" -1";"1";"8";"5";"50"
"202200000333";"1";"AUTOROUTE A15";"0";"N/A";"3";"6";"0";"1";"9";"800";"3";"";" -1";"1";"0";"1";"70"
"202200000334";"7";"GOSSEC (RUE FRANCOIS-JOSEPH)";"0";"N/A";"2";"2";"0";"1";"7";"540";"1";"";" -1";"1";"0";"1";"50"
"202200000335";"1";"AUTOROUTE A3";"0";"N/A";"3";"5";"0";"3";"14";"800";"2";"";" -1";"1";"0";"1";"90"
"202200000336";"1";"A4";"0";"N/A";"3";"3";"0";"1";"27";"0";"1";"";" -1";"1";"0";"8";"130"
"202200000337";"3";"RN.112 (ROUTE D'AGDE)";"0";"N/A";"2";"2";"0";"1";"3";"550";"1";"";" -1";"1";"0";"3";"50"
"202200000338";"2";"SACRE COEUR (RD POINT) -RIV. DES GALETS ";"0";"N/A";"1";"2";"0";"1";"0";"0";"3";"";" -1";"1";"3";"1";"50"
"202200000339";"4";"RUE JEAN LAHARY";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"1";"50"
"202200000340";"7";"IRENE JOLIOT CURIE                  (BD)";"0";"N/A";"2";"4";"3";"1";"0";"300";"1";"";" -1";"2";"0";"1";"30"
"202200000341";"4";"TY PONT KERROUE  ROND POINT DE";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202200000342";"4";"FLORENT                             (R )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000343";"4";"CHAMBAUD DE LA BRUYERE              (BD)";"0";"N/A";"3";"6";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000344";"3";"RD 783";"0";"N/A";"2";"3";"0";"2";"31";"596";"1";"";" -1";"1";"5";"1";"50"
"202200000345";"2";"BISHOP (Avenue Maurice)";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202200000346";"4";"CROIX (QUAI DE LA)";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"50"
"202200000347";"4";"SIDOINE APPOLINAIRE                 (AV)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000348";"2";"RN4 - SECTION RIVIERA";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"70"
"202200000349";"2";"NAPOLEON COURS AVANT BEVERINI";"0";"N/A";"2";"2";"0";"2";"0";"660";"1";"";" -1";"1";"8";"1";"50"
"202200000350";"3";"AQUITAINE (ALIENOR D') (AVENUE)";"0";"N/A";"2";"2";"0";"1";"1";"93";"1";"";" -1";"1";"0";"1";"50"
"202200000351";"4";"CUGNOT JOSEPH";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000352";"3";"FERME (RUE DE LA)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200000353";"3";"AV JEAN MOULIN";"0";"N/A";" -1";"0";"0";"1";"0";"100";"2";"";" -1";"1";"5";"4";"50"
"202200000354";"4";"SABLIERE (RUE DE LA)   ZI";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000355";"4";"MITTERAND (AVENUE FRANCOIS)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000356";"4";"POILUS (PLACE DES)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000357";"7";"AVENUE RITONDALE LEOPOLD";"0";"N/A";"1";"2";"0";"1";"13";"520";"1";"";" -1";"1";"0";"1";"50"
"202200000358";"4";"ROND POINT D402 RUE DE LA BUTTE";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200000359";"3";"HOPITAUX CARREFOUR DES";"0";"N/A";"1";"2";"0";"1";"18";"350";"2";"";" -1";"1";"0";"1";"50"
"202200000360";"4";"N/A";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000361";"4";"NEUHOF (ROUTE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000362";"4";"HENRI FAISANS";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"30"
"202200000363";"4";"ALSACE LORRAINE D'";"0";"N/A";" -1";"1";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000364";"3";"BAYONNE (AVENUE DE)";"0";"N/A";"2";"4";"0";"1";"9";"241";"1";"";" -1";"1";"0";"1";"50"
"202200000365";"7";"ESPLANADE FACADE";"0";"N/A";"3";"5";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000366";"4";"GENERAL MANGIN (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000367";"4";"BELGIQUE (RUE  DE )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000368";"4";"GRAND CREDO (RUE DU)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000369";"4";"BOUDENT (RUE JEAN)";"0";"N/A";"2";"2";"2";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000370";"4";"PASTEUR AVENUE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000371";"7";"COURS JEAN JAURÈS";"0";"N/A";"2";"4";"1";"1";"89";"80";"1";"";" -1";"2";"0";"1";"50"
"202200000372";"7";"BRETONNIERES (BOULEVARD DES)";"0";"N/A";"2";"2";"0";"1";"40";"700";"1";"";" -1";"1";"0";"1";"50"
"202200000373";"4";"MAGINOT (AVENUE SERGENT)";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000374";"7";"MAGUELONE (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";"6";"564";"2";"";" -1";"1";"0";"1";"50"
"202200000375";"3";"ROUTE DEPARTEMENTALE 612";"0";"N/A";"2";"4";"0";"1";"67";"1428";"3";"";" -1";"1";"0";"1";"90"
"202200000376";"4";"RUE DU MARECHAL JOFFRE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200000377";"4";"EUROPE (DE 201 A 215)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"1";"50"
"202200000378";"4";"PRESSOIR (RUE DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000379";"4";"DOLE RUE DE (inf 82)";"0";"N/A";"1";"2";"0";"4";"(1)";"(1)";"3";"";" -1";"1";"5";"1";"50"
"202200000380";"4";"LYSIACK   AVENUE DU COMMANDANT";"0";"N/A";"2";"4";"2";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"5";"50"
"202200000381";"4";"DOUMER (AVENUE PAUL)";"0";"N/A";"2";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"5";"30"
"202200000382";"4";"BOULEVARD DU ROY RENE";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000383";"4";"GOUFFE (COURS)";"0";"N/A";" -1";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000384";"3";"DE SAINT LOUIS AU ROVE (chemin)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000385";"4";"LIEUTAUD (COURS)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200000386";"4";"COSTE JEAN PAUL (AV )";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200000387";"4";" -";"0";"N/A";" -1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"8";"50"
"202200000388";"3";"ROCADE EST (RD 610)";"0";"N/A";"3";"4";"0";"1";"20";"500";"1";"";" -1";"1";"0";"1";"50"
"202200000389";"4";"VANEL (AVENUE DU) DU 1 ET 2 JUSQU' AU 26";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200000390";"4";"TOULAUD (CHEMIN DE)";"0";"N/A";"2";"1";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"50"
"202200000391";"4";"BOULEVARD PERIPHERIQUE";"0";"N/A";"1";"4";"0";"1";"28";"700";"1";"";" -1";"1";"0";"1";"70"
"202200000392";"4";"RUE GASTON TESSIER";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000393";"4";"RUE DE BELLEVILLE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000394";"4";"QUAI DE L OISE";"0";"N/A";"2";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202200000395";"4";"BOULEVARD PERIPHERIQUE";"0";"N/A";"1";"4";"0";"2";"24";"300";"1";"";" -1";"1";"0";"1";"70"
"202200000396";"4";"RUE ORDENER";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000397";"4";"PLACE DES INSURGES DE VARSOVIE";"0";"N/A";"1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200000398";"4";"RUE REMY DUMONCEL";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"30"
